"North","East","WaterSE","Code","Pt.name","VertPrec"
4099683.593,568582.438,2.128,"echo","2991",0.01074
4099684.408,568583.017,2.115,"echo","2992",0.0105
4099685.104,568583.872,2.111,"echo","2993",0.01066
4099686.021,568584.669,2.122,"echo","2994",0.01038
4099686.9,568585.584,2.127,"echo","2995",0.01041
4099687.719,568586.403,2.125,"echo","2996",0.01028
4099688.473,568587.143,2.121,"echo","2997",0.01034
4099689.161,568587.837,2.118,"echo","2998",0.01058
4099689.746,568588.601,2.119,"echo","2999",0.01038
4099690.265,568589.555,2.119,"echo","3000",0.01013
4099690.842,568590.333,2.128,"echo","3001",0.01035
4099691.398,568591.015,2.127,"echo","3002",0.01044
4099691.934,568591.625,2.119,"echo","3003",0.0106
4099692.421,568592.503,2.116,"echo","3004",0.01039
4099693.116,568593.366,2.114,"echo","3005",0.01034
4099693.88,568594.066,2.124,"echo","3006",0.01042
4099694.556,568594.746,2.126,"echo","3007",0.01033
4099695.16,568595.411,2.125,"echo","3008",0.00997
4099695.631,568596.295,2.124,"echo","3009",0.00965
4099696.134,568597.09,2.124,"echo","3010",0.01001
4099696.644,568597.79,2.126,"echo","3011",0.01021
4099697.138,568598.418,2.124,"echo","3012",0.01042
4099697.617,568598.996,2.129,"echo","3013",0.01023
4099698.014,568599.761,2.12,"echo","3014",0.01041
4099698.509,568600.532,2.13,"echo","3015",0.01043
4099699.074,568601.311,2.12,"echo","3016",0.01007
4099699.63,568602.117,2.131,"echo","3017",0.01024
4099700.146,568603.036,2.13,"echo","3018",0.01041
4099700.694,568603.856,2.124,"echo","3019",0.01023
4099701.259,568604.531,2.126,"echo","3020",0.01009
4099701.799,568605.132,2.138,"echo","3021",0.01009
4099702.35,568606.037,2.13,"echo","3022",0.01033
4099703.135,568606.741,2.125,"echo","3023",0.01002
4099703.843,568607.389,2.126,"echo","3024",0.01018
4099704.494,568608.308,2.124,"echo","3025",0.01037
4099705.172,568609.058,2.13,"echo","3026",0.0103
4099705.917,568609.749,2.123,"echo","3027",0.01011
4099706.606,568610.63,2.133,"echo","3028",0.01006
4099707.277,568611.369,2.131,"echo","3029",0.01013
4099707.906,568612.017,2.126,"echo","3030",0.00999
4099708.489,568612.622,2.124,"echo","3031",0.01
4099709.03,568613.182,2.119,"echo","3032",0.00991
4099709.591,568613.684,2.132,"echo","3033",0.00974
4099710.138,568614.162,2.137,"echo","3034",0.01018
4099710.528,568614.656,2.127,"echo","3035",0.0103
4099711.223,568614.61,2.133,"echo","3036",0.01004
4099711.877,568614.741,2.128,"echo","3037",0.00946
4099712.283,568615.041,2.135,"echo","3038",0.00943
4099712.285,568615.487,2.131,"echo","3039",0.00935
4099711.86,568615.847,2.132,"echo","3040",0.00956
4099711.349,568615.896,2.129,"echo","3041",0.00945
4099710.86,568615.805,2.134,"echo","3042",0.00935
4099710.491,568615.542,2.121,"echo","3043",0.00947
4099710.173,568615.048,2.122,"echo","3044",0.00957
4099709.861,568614.644,2.121,"echo","3045",0.00957
4099709.577,568614.106,2.126,"echo","3046",0.00971
4099709.086,568613.148,2.123,"echo","3047",0.00969
4099708.279,568612.534,2.122,"echo","3048",0.00943
4099707.284,568612.332,2.129,"echo","3049",0.00959
4099706.417,568611.926,2.123,"echo","3050",0.00964
4099705.421,568611.544,2.126,"echo","3051",0.00926
4099704.514,568610.898,2.135,"echo","3052",0.00888
4099703.716,568610.09,2.133,"echo","3053",0.0092
4099702.706,568609.465,2.133,"echo","3054",0.00948
4099701.868,568608.448,2.125,"echo","3055",0.00955
4099701.041,568607.435,2.128,"echo","3056",0.00942
4099700.203,568606.599,2.13,"echo","3057",0.00924
4099699.417,568605.945,2.123,"echo","3058",0.00926
4099698.681,568605.41,2.136,"echo","3059",0.00918
4099697.998,568604.725,2.126,"echo","3060",0.0093
4099697.01,568604.152,2.12,"echo","3061",0.00913
4099696.159,568603.196,2.134,"echo","3062",0.00919
4099695.398,568602.261,2.118,"echo","3063",0.00944
4099694.468,568601.276,2.123,"echo","3064",0.00914
4099693.506,568600.305,2.125,"echo","3065",0.0093
4099691.791,568598.677,2.123,"echo","3067",0.00927
4099691.061,568597.895,2.124,"echo","3068",0.00935
4099690.325,568597.091,2.133,"echo","3069",0.00925
4099689.631,568596.446,2.131,"echo","3070",0.00913
4099688.979,568595.911,2.13,"echo","3071",0.00931
4099688.381,568595.431,2.126,"echo","3072",0.00911
4099687.841,568594.848,2.124,"echo","3073",0.00929
4099687.288,568594.162,2.12,"echo","3074",0.00939
4099686.616,568593.711,2.128,"echo","3075",0.00928
4099685.909,568593.135,2.123,"echo","3076",0.00942
4099685.275,568592.544,2.127,"echo","3077",0.00928
4099684.348,568591.846,2.133,"echo","3078",0.00925
4099683.175,568591.188,2.121,"echo","3079",0.00937
4099682.326,568590.143,2.127,"echo","3080",0.00945
4099681.588,568589.112,2.124,"echo","3081",0.00963
4099680.867,568588.244,2.129,"echo","3082",0.00964
4099680.275,568587.244,2.123,"echo","3083",0.00988
4099679.627,568586.226,2.125,"echo","3084",0.00948
4099678.968,568585.456,2.131,"echo","3085",0.00928
4099678.223,568584.848,2.123,"echo","3086",0.00916
4099677.532,568584.043,2.113,"echo","3087",0.00928
4099676.887,568583.166,2.131,"echo","3088",0.0092
4099676.263,568582.432,2.128,"echo","3089",0.00931
4099675.709,568581.478,2.12,"echo","3090",0.0093
4099674.866,568580.658,2.129,"echo","3091",0.00919
4099674.13,568579.682,2.128,"echo","3092",0.0091
4099673.429,568578.874,2.123,"echo","3093",0.00911
4099672.821,568578.034,2.127,"echo","3094",0.00904
4099672.114,568577.11,2.123,"echo","3095",0.00915
4099671.377,568576.128,2.122,"echo","3096",0.00925
4099670.599,568575.196,2.131,"echo","3097",0.00932
4099669.88,568574.186,2.126,"echo","3098",0.00944
4099669.194,568573.244,2.129,"echo","3099",0.00921
4099668.531,568572.493,2.131,"echo","3100",0.00914
4099667.928,568571.808,2.137,"echo","3101",0.00898
4099667.347,568570.772,2.126,"echo","3102",0.00898
4099666.587,568569.835,2.126,"echo","3103",0.00912
4099665.848,568568.784,2.132,"echo","3104",0.00927
4099665.123,568567.981,2.131,"echo","3105",0.00938
4099664.462,568567.339,2.127,"echo","3106",0.00947
4099663.842,568566.761,2.132,"echo","3107",0.00886
4099663.273,568566.24,2.125,"echo","3108",0.00884
4099662.767,568565.806,2.165,"echo","3109",0.009
4099662.334,568565.287,2.134,"echo","3110",0.00911
4099662.044,568564.428,2.15,"echo","3111",0.02116
4099661.974,568563.776,2.12,"echo","3112",0.01012
4099661.956,568563.188,2.122,"echo","3113",0.01327
4099661.581,568562.556,2.084,"echo","3114",0.0135
4099660.757,568562.322,2.132,"echo","3115",0.01482
4099658.977,568569.982,2.105,"echo","3116",0.02699
4099659.242,568570.331,2.117,"echo","3117",0.02609
4099659.645,568570.612,2.138,"echo","3118",0.01163
4099660.123,568571.158,2.096,"echo","3119",0.01062
4099660.784,568571.88,2.112,"echo","3120",0.0103
4099661.607,568572.454,2.113,"echo","3121",0.01095
4099662.354,568573.271,2.107,"echo","3122",0.01006
4099663.146,568573.978,2.112,"echo","3123",0.01021
4099663.884,568574.874,2.107,"echo","3124",0.01042
4099664.626,568575.626,2.121,"echo","3125",0.01084
4099665.328,568576.279,2.115,"echo","3126",0.00943
4099665.983,568576.884,2.117,"echo","3127",0.00943
4099666.572,568577.67,2.118,"echo","3128",0.00942
4099667.192,568578.505,2.12,"echo","3129",0.00942
4099667.833,568579.157,2.112,"echo","3130",0.00947
4099668.448,568579.781,2.115,"echo","3131",0.00941
4099669.105,568580.6,2.115,"echo","3132",0.00944
4099669.92,568581.342,2.112,"echo","3133",0.00957
4099670.703,568582.283,2.122,"echo","3134",0.00939
4099671.492,568583.033,2.124,"echo","3135",0.00938
4099672.246,568583.662,2.12,"echo","3136",0.00938
4099672.951,568584.3,2.115,"echo","3137",0.00938
4099673.688,568585.248,2.119,"echo","3138",0.00937
4099674.451,568585.923,2.114,"echo","3139",0.00936
4099675.182,568586.467,2.118,"echo","3140",0.00936
4099675.864,568586.953,2.116,"echo","3141",0.00935
4099676.499,568587.399,2.122,"echo","3142",0.00947
4099677.092,568587.828,2.124,"echo","3143",0.00933
4099677.651,568588.307,2.115,"echo","3144",0.00933
4099678.306,568589.073,2.122,"echo","3145",0.00932
4099679.18,568589.697,2.108,"echo","3146",0.00931
4099680.015,568590.449,2.136,"echo","3147",0.00952
4099680.817,568591.075,2.132,"echo","3148",0.00931
4099681.561,568591.613,2.121,"echo","3149",0.00931
4099682.274,568592.304,2.113,"echo","3150",0.00933
4099683.161,568593.02,2.123,"echo","3151",0.00957
4099684.074,568593.568,2.127,"echo","3152",0.00946
4099684.898,568594.287,2.113,"echo","3153",0.01001
4099685.703,568594.913,2.13,"echo","3154",0.00928
4099686.461,568595.457,2.118,"echo","3155",0.00928
4099687.171,568595.947,2.13,"echo","3156",0.00943
4099687.836,568596.401,2.122,"echo","3157",0.00926
4099688.51,568597.114,2.131,"echo","3158",0.00926
4099689.484,568597.623,2.128,"echo","3159",0.00925
4099691.089,568599.013,2.132,"echo","3161",0.00924
4099691.751,568599.809,2.126,"echo","3162",0.00938
4099692.42,568600.64,2.123,"echo","3163",0.00938
4099693.084,568601.311,2.122,"echo","3164",0.00922
4099693.72,568601.887,2.123,"echo","3165",0.00922
4099694.31,568602.525,2.126,"echo","3166",0.00921
4099694.997,568603.193,2.118,"echo","3167",0.0092
4099695.655,568603.919,2.121,"echo","3168",0.00924
4099696.234,568604.586,2.103,"echo","3169",0.00927
4099696.862,568605.293,2.121,"echo","3170",0.00948
4099697.751,568605.689,2.111,"echo","3171",0.0095
4099698.703,568605.978,2.13,"echo","3172",0.00949
4099699.749,568606.221,2.12,"echo","3173",0.00901
4099700.696,568606.807,2.138,"echo","3174",0.00919
4099701.485,568607.563,2.118,"echo","3175",0.00924
4099702.22,568608.215,2.12,"echo","3176",0.00868
4099702.872,568609.135,2.121,"echo","3177",0.0087
4099703.559,568609.907,2.133,"echo","3178",0.00873
4099704.234,568610.551,2.123,"echo","3179",0.0088
4099704.875,568611.129,2.123,"echo","3180",0.00903
4099705.479,568611.654,2.129,"echo","3181",0.00865
4099706.047,568612.194,2.129,"echo","3182",0.00871
4099706.563,568612.999,2.124,"echo","3183",0.00863
4099707.289,568613.599,2.121,"echo","3184",0.00856
4099707.978,568614.136,2.117,"echo","3185",0.00859
4099708.742,568614.063,2.124,"echo","3186",0.00855
4099709.558,568613.806,2.12,"echo","3187",0.00867
4099710.249,568613.903,2.121,"echo","3188",0.00854
4099710.609,568614.615,2.127,"echo","3189",0.00854
4099710.378,568615.39,2.125,"echo","3190",0.00861
4099709.767,568615.65,2.125,"echo","3191",0.00853
4099708.903,568615.237,2.129,"echo","3192",0.00853
4099708.091,568615.016,2.131,"echo","3193",0.00852
4099707.348,568614.802,2.128,"echo","3194",0.00851
4099706.531,568614.44,2.123,"echo","3195",0.00852
4099705.623,568614.451,2.126,"echo","3196",0.0085
4099704.671,568614.526,2.133,"echo","3197",0.00858
4099703.78,568614.455,2.145,"echo","3198",0.00864
4099703.064,568614.067,2.125,"echo","3199",0.0084
4099702.455,568613.488,2.132,"echo","3200",0.0084
4099701.76,568613.047,2.119,"echo","3201",0.00849
4099701.002,568612.519,2.13,"echo","3202",0.00841
4099700.175,568611.916,2.117,"echo","3203",0.00873
4099699.436,568611.105,2.124,"echo","3204",0.0084
4099698.751,568610.434,2.124,"echo","3205",0.0084
4099698.148,568609.764,2.121,"echo","3206",0.0084
4099697.43,568608.954,2.121,"echo","3207",0.0084
4099696.672,568608.126,2.131,"echo","3208",0.0084
4099696.008,568607.318,2.129,"echo","3209",0.00851
4099695.401,568606.611,2.111,"echo","3210",0.0084
4099694.854,568605.715,2.127,"echo","3211",0.0084
4099694.157,568604.853,2.127,"echo","3212",0.0084
4099693.54,568603.851,2.133,"echo","3213",0.0084
4099692.931,568602.748,2.113,"echo","3214",0.00858
4099692.278,568601.699,2.119,"echo","3215",0.0084
4099691.531,568600.862,2.126,"echo","3216",0.00839
4099690.786,568599.996,2.122,"echo","3217",0.0084
4099689.831,568599.25,2.138,"echo","3218",0.00839
4099688.819,568598.687,2.118,"echo","3219",0.00839
4099687.869,568598.087,2.127,"echo","3220",0.00839
4099687.001,568597.603,2.117,"echo","3221",0.00857
4099686.219,568597.186,2.131,"echo","3222",0.00838
4099685.362,568596.877,2.123,"echo","3223",0.00838
4099684.529,568596.298,2.118,"echo","3224",0.00838
4099683.803,568595.765,2.123,"echo","3225",0.00837
4099683.129,568594.833,2.117,"echo","3226",0.00855
4099682.213,568594.192,2.115,"echo","3227",0.00838
4099681.352,568593.456,2.127,"echo","3228",0.00837
4099680.557,568592.851,2.131,"echo","3229",0.00837
4099679.835,568592.317,2.125,"echo","3230",0.00837
4099679.175,568591.83,2.127,"echo","3231",0.00836
4099678.606,568591.269,2.124,"echo","3232",0.00836
4099678.003,568590.519,2.124,"echo","3233",0.00835
4099677.297,568589.776,2.11,"echo","3234",0.00835
4099676.499,568589.055,2.113,"echo","3235",0.00835
4099675.746,568588.217,2.12,"echo","3236",0.00853
4099675.043,568587.388,2.12,"echo","3237",0.00835
4099674.375,568586.705,2.121,"echo","3238",0.00834
4099673.756,568586.114,2.123,"echo","3239",0.00834
4099673.226,568585.421,2.108,"echo","3240",0.00834
4099672.597,568584.716,2.126,"echo","3241",0.00834
4099671.944,568583.91,2.122,"echo","3242",0.00836
4099671.32,568583.02,2.132,"echo","3243",0.00833
4099670.695,568582.285,2.126,"echo","3244",0.00833
4099670.103,568581.645,2.123,"echo","3245",0.00832
4099669.582,568580.914,2.121,"echo","3246",0.00832
4099668.924,568580.093,2.122,"echo","3247",0.00832
4099668.157,568579.325,2.111,"echo","3248",0.00831
4099667.495,568578.299,2.128,"echo","3249",0.00831
4099666.812,568577.517,2.131,"echo","3250",0.00831
4099666.164,568576.875,2.12,"echo","3251",0.00842
4099665.565,568576.308,2.114,"echo","3252",0.00848
4099665.019,568575.795,2.121,"echo","3253",0.0083
4099664.54,568575.209,2.116,"echo","3254",0.00848
4099663.979,568574.322,2.114,"echo","3255",0.00855
4099663.197,568573.699,2.118,"echo","3256",0.00857
4099662.556,568573.097,2.122,"echo","3257",0.0086
4099662.199,568572.366,2.108,"echo","3258",0.00864
4099661.759,568571.401,2.125,"echo","3259",0.00875
4099661.226,568570.73,2.127,"echo","3260",0.0087
4099660.524,568569.817,2.13,"echo","3261",0.00894
4099660.084,568569.157,2.14,"echo","3262",0.00894
4099658.409,568568.455,2.126,"echo","3263",0.02999
4099657.446,568568.551,2.141,"echo","3264",0.02748
4099657.402,568575.169,2.131,"echo","3266",0.02801
4099657.727,568575.344,2.135,"echo","3267",0.02734
4099657.626,568575.733,2.13,"echo","3268",0.02255
4099657.51,568576.209,2.112,"echo","3269",0.02269
4099657.658,568576.916,2.118,"echo","3270",0.02028
4099657.579,568577.875,2.129,"echo","3271",0.01844
4099657.65,568578.739,2.124,"echo","3272",0.01735
4099657.671,568579.721,2.123,"echo","3273",0.01504
4099657.82,568580.623,2.135,"echo","3274",0.01572
4099658.144,568581.4,2.13,"echo","3275",0.01402
4099658.862,568582.028,2.126,"echo","3276",0.01379
4099659.444,568582.696,2.122,"echo","3277",0.01355
4099659.841,568583.499,2.134,"echo","3278",0.01332
4099660.184,568584.308,2.126,"echo","3279",0.01299
4099660.532,568585.041,2.114,"echo","3280",0.01289
4099660.856,568585.74,2.126,"echo","3281",0.01189
4099661.101,568586.596,2.121,"echo","3282",0.0125
4099661.462,568587.334,2.133,"echo","3283",0.01228
4099661.893,568587.96,2.104,"echo","3284",0.01167
4099662.493,568588.377,2.124,"echo","3285",0.01142
4099663.096,568588.774,2.133,"echo","3286",0.01127
4099663.651,568589.167,2.128,"echo","3287",0.01114
4099664.155,568589.563,2.121,"echo","3288",0.01101
4099664.578,568590.117,2.126,"echo","3289",0.01093
4099665.235,568590.733,2.123,"echo","3290",0.01082
4099665.911,568591.338,2.129,"echo","3291",0.01078
4099666.486,568592.029,2.124,"echo","3292",0.01067
4099666.909,568592.663,2.131,"echo","3293",0.01058
4099667.3,568593.218,2.144,"echo","3294",0.01049
4099667.76,568593.695,2.142,"echo","3295",0.0104
4099668.16,568593.982,2.133,"echo","3296",0.01042
4099668.644,568594.208,2.139,"echo","3297",0.01027
4099668.764,568594.719,2.139,"echo","3298",0.01022
4099669.16,568595.22,2.131,"echo","3299",0.01014
4099669.611,568595.878,2.133,"echo","3300",0.01008
4099670.058,568596.355,2.146,"echo","3301",0.01001
4099670.464,568596.549,2.157,"echo","3302",0.0101
4099670.74,568596.608,2.133,"echo","3303",0.01007
4099670.462,568596.808,2.148,"echo","3304",0.01006
4099670.2,568596.904,2.132,"echo","3305",0.01002
4099670.447,568596.472,2.132,"echo","3306",0.00999
4099671.295,568596.313,2.158,"echo","3307",0.00997
4099671.844,568596.007,2.122,"echo","3308",0.00996
4099672.322,568595.692,2.158,"echo","3309",0.01003
4099672.769,568595.478,2.154,"echo","3310",0.00993
4099673.306,568594.911,2.14,"echo","3311",0.01009
4099673.941,568594.539,2.136,"echo","3312",0.00967
4099674.544,568594.434,2.134,"echo","3313",0.00968
4099675.516,568594.134,2.133,"echo","3314",0.00964
4099676.331,568594.395,2.136,"echo","3315",0.0097
4099677.143,568594.756,2.139,"echo","3316",0.00971
4099677.874,568595.167,2.13,"echo","3317",0.00951
4099678.512,568595.723,2.131,"echo","3318",0.00947
4099679.112,568596.294,2.141,"echo","3319",0.00945
4099679.64,568596.827,2.139,"echo","3320",0.00967
4099680.125,568597.336,2.132,"echo","3321",0.0094
4099680.646,568597.733,2.129,"echo","3322",0.0094
4099681.162,568598.114,2.138,"echo","3323",0.00952
4099681.805,568598.395,2.149,"echo","3324",0.00933
4099682.456,568598.714,2.136,"echo","3325",0.00929
4099683.023,568599.099,2.143,"echo","3326",0.00933
4099683.519,568599.572,2.131,"echo","3327",0.00936
4099683.983,568600.066,2.134,"echo","3328",0.00921
4099684.884,568601.309,2.135,"echo","3330",0.00916
4099685.362,568601.842,2.136,"echo","3331",0.00929
4099685.876,568602.298,2.131,"echo","3332",0.0092
4099686.345,568602.725,2.128,"echo","3333",0.00917
4099686.854,568603.16,2.143,"echo","3334",0.00914
4099687.364,568603.594,2.146,"echo","3335",0.0092
4099689.227,568604.498,2.143,"echo","3338",0.00918
4099691.171,568605.737,2.128,"echo","3341",0.00906
4099691.737,568606.212,2.134,"echo","3342",0.00903
4099692.328,568606.884,2.138,"echo","3343",0.00901
4099692.937,568607.433,2.138,"echo","3344",0.00915
4099693.72,568607.786,2.147,"echo","3345",0.00897
4099694.425,568608.261,2.133,"echo","3346",0.00894
4099695.026,568609.053,2.123,"echo","3347",0.00907
4099695.7,568609.661,2.136,"echo","3348",0.0089
4099696.415,568610.124,2.137,"echo","3349",0.00889
4099697.129,568610.514,2.134,"echo","3350",0.00887
4099697.776,568610.898,2.131,"echo","3351",0.00885
4099698.367,568611.291,2.129,"echo","3352",0.00883
4099698.897,568611.885,2.126,"echo","3353",0.0088
4099699.649,568612.33,2.139,"echo","3354",0.0088
4099700.453,568612.787,2.134,"echo","3355",0.00888
4099701.106,568613.5,2.144,"echo","3356",0.00877
4099701.717,568614.158,2.135,"echo","3357",0.00875
4099702.294,568614.773,2.135,"echo","3358",0.00873
4099702.849,568615.316,2.141,"echo","3359",0.00872
4099703.288,568615.946,2.133,"echo","3360",0.00871
4099703.668,568616.789,2.133,"echo","3361",0.01011
4099704.113,568617.493,2.122,"echo","3362",0.01145
4099704.59,568618.089,2.135,"echo","3363",0.00869
4099705.042,568618.618,2.12,"echo","3364",0.00866
4099705.493,568619.336,2.11,"echo","3365",0.00865
4099706.105,568619.979,2.137,"echo","3366",0.00863
4099706.769,568620.482,2.136,"echo","3367",0.00861
4099707.555,568620.853,2.145,"echo","3368",0.00868
4099708.234,568621.36,2.125,"echo","3369",0.00859
4099708.862,568622.037,2.132,"echo","3370",0.00858
4099709.495,568622.617,2.136,"echo","3371",0.00857
